"Date","Price","Open","High","Low","Vol.","Change %"
"22 Oct 2014","13,788.9","13,916.5","13,957.1","13,788.1","","-0.89%"
"21 Oct 2014","13,912.2","13,739.8","13,924.3","13,739.8","","1.68%"
"20 Oct 2014","13,682.1","13,549.5","13,685.8","13,549.5","","0.75%"
"17 Oct 2014","13,580.2","13,530.3","13,652.3","13,515.5","","1.26%"
"16 Oct 2014","13,411.8","13,254.3","13,505.9","13,167.6","","0.14%"
"15 Oct 2014","13,392.8","13,358.7","13,431.9","13,096.6","","-0.73%"
"14 Oct 2014","13,491.4","13,502.1","13,636.7","13,448.1","","0.19%"
"13 Oct 2014","13,465.8","13,665.5","13,724.5","13,461.9","","-1.23%"
"10 Oct 2014","13,633.2","13,771.2","13,830.6","13,632.5","","-1.11%"
"09 Oct 2014","13,785.8","14,058.1","14,061.7","13,780.4","","-2.21%"
"08 Oct 2014","14,097.9","13,886.2","14,102.3","13,801.2","","1.57%"
"07 Oct 2014","13,880.1","14,040.0","14,044.8","13,878.6","","-1.53%"
"06 Oct 2014","14,095.7","14,127.8","14,171.7","14,047.7","","0.12%"
"03 Oct 2014","14,079.5","14,005.4","14,097.6","14,000.0","","0.76%"
"02 Oct 2014","13,973.3","13,975.4","14,012.8","13,821.6","","-0.14%"
"01 Oct 2014","13,993.2","14,148.2","14,148.2","13,960.6","","-1.22%"
"30 Sept 2014","14,165.6","14,221.3","14,261.4","14,141.8","","-0.43%"
"29 Sept 2014","14,226.5","14,198.4","14,249.1","14,145.6","","-0.45%"
"26 Sept 2014","14,291.5","14,203.4","14,319.2","14,187.6","","0.74%"
"25 Sept 2014","14,186.8","14,373.8","14,373.8","14,183.3","","-1.50%"
"24 Sept 2014","14,402.5","14,314.1","14,418.4","14,279.3","","0.65%"
"23 Sept 2014","14,309.0","14,369.6","14,407.0","14,309.0","","-0.70%"
"22 Sept 2014","14,409.9","14,523.6","14,523.6","14,393.7","","-0.87%"
"19 Sept 2014","14,536.8","14,611.9","14,630.7","14,518.0","","-0.31%"
"18 Sept 2014","14,581.3","14,547.3","14,590.7","14,547.3","","0.48%"
"17 Sept 2014","14,511.8","14,537.6","14,583.1","14,471.0","","-0.06%"
"16 Sept 2014","14,519.9","14,401.3","14,547.8","14,392.4","","0.65%"
"15 Sept 2014","14,426.0","14,426.7","14,448.0","14,388.6","","-0.02%"
"12 Sept 2014","14,428.7","14,500.1","14,500.1","14,392.1","","-0.58%"
"11 Sept 2014","14,513.6","14,457.2","14,516.0","14,436.6","","0.06%"
"10 Sept 2014","14,504.4","14,470.7","14,508.1","14,421.8","","0.25%"
"09 Sept 2014","14,468.6","14,532.1","14,532.1","14,438.7","","-0.56%"
"08 Sept 2014","14,549.6","14,618.2","14,618.2","14,515.4","","-0.59%"
"05 Sept 2014","14,635.6","14,564.8","14,635.6","14,521.9","","0.39%"
"04 Sept 2014","14,578.3","14,630.9","14,681.3","14,543.1","","-0.29%"
"03 Sept 2014","14,621.4","14,645.4","14,663.9","14,604.5","","0.26%"
"02 Sept 2014","14,583.6","14,600.0","14,605.9","14,533.9","","-0.07%"
"29 Aug 2014","14,594.5","14,564.7","14,595.0","14,529.8","","0.34%"
"28 Aug 2014","14,545.5","14,532.3","14,556.0","14,502.4","","-0.24%"
"27 Aug 2014","14,580.9","14,586.5","14,591.1","14,555.1","","0.13%"
"26 Aug 2014","14,561.4","14,549.5","14,599.4","14,549.5","","0.18%"
"25 Aug 2014","14,534.8","14,497.0","14,559.9","14,497.0","","0.53%"
"22 Aug 2014","14,457.8","14,491.8","14,496.0","14,426.1","","-0.31%"
"21 Aug 2014","14,503.2","14,470.5","14,519.0","14,464.4","","0.31%"
"20 Aug 2014","14,458.5","14,405.5","14,469.7","14,391.1","","0.20%"
"19 Aug 2014","14,429.8","14,392.0","14,435.7","14,385.1","","0.40%"
"18 Aug 2014","14,371.9","14,289.7","14,371.9","14,289.7","","0.84%"
"15 Aug 2014","14,251.6","14,301.0","14,320.7","14,156.6","","-0.05%"
"14 Aug 2014","14,258.7","14,197.5","14,258.8","14,197.5","","0.44%"
"13 Aug 2014","14,196.3","14,164.3","14,212.5","14,145.2","","0.52%"
"12 Aug 2014","14,122.2","14,126.5","14,162.1","14,090.2","","-0.16%"
"11 Aug 2014","14,144.2","14,135.5","14,197.7","14,135.5","","0.31%"
"08 Aug 2014","14,100.3","13,968.4","14,103.6","13,944.5","","1.02%"
"07 Aug 2014","13,958.5","14,081.5","14,104.6","13,924.0","","-0.65%"
"06 Aug 2014","14,049.4","13,987.0","14,092.9","13,981.6","","0.01%"
"05 Aug 2014","14,047.8","14,142.2","14,151.7","14,003.5","","-1.01%"
"04 Aug 2014","14,191.8","14,093.6","14,210.0","14,063.6","","0.70%"
"01 Aug 2014","14,093.5","14,103.5","14,177.7","14,028.5","","-0.32%"
"31 Jul 2014","14,138.5","14,322.9","14,322.9","14,138.4","","-1.86%"
"30 Jul 2014","14,405.9","14,443.0","14,464.4","14,349.6","","-0.05%"
"29 Jul 2014","14,412.9","14,503.3","14,515.8","14,412.8","","-0.45%"
"28 Jul 2014","14,477.7","14,473.8","14,491.8","14,406.5","","0.01%"
"25 Jul 2014","14,475.7","14,545.2","14,545.2","14,454.8","","-0.48%"
"24 Jul 2014","14,545.0","14,545.4","14,571.8","14,530.3","","0.13%"
"23 Jul 2014","14,525.5","14,530.1","14,540.3","14,502.6","","0.07%"
"22 Jul 2014","14,515.2","14,479.1","14,537.4","14,479.1","","0.54%"
"21 Jul 2014","14,437.3","14,428.8","14,449.6","14,377.8","","-0.25%"
"18 Jul 2014","14,474.2","14,372.1","14,487.2","14,372.1","","0.88%"
"17 Jul 2014","14,348.3","14,469.9","14,508.4","14,334.1","","-1.15%"
"16 Jul 2014","14,515.1","14,499.9","14,523.6","14,469.6","","0.49%"
"15 Jul 2014","14,444.8","14,484.4","14,513.7","14,394.9","","-0.23%"
"14 Jul 2014","14,478.1","14,463.2","14,497.3","14,463.2","","0.51%"
"11 Jul 2014","14,404.0","14,392.9","14,414.6","14,357.1","","-0.04%"
"10 Jul 2014","14,409.3","14,409.9","14,436.9","14,328.7","","-0.57%"
"09 Jul 2014","14,492.2","14,455.8","14,500.6","14,440.2","","0.39%"
"08 Jul 2014","14,435.8","14,495.8","14,495.8","14,400.4","","-0.63%"
"07 Jul 2014","14,528.0","14,575.6","14,575.6","14,510.5","","-0.61%"
"03 Jul 2014","14,617.3","14,572.2","14,618.8","14,571.3","","0.49%"
"02 Jul 2014","14,545.7","14,538.2","14,564.2","14,536.5","","0.04%"
"01 Jul 2014","14,540.3","14,482.1","14,577.9","14,482.1","","0.63%"
"30 Jun 2014","14,449.5","14,436.0","14,459.9","14,418.0","","0.05%"
"27 Jun 2014","14,442.2","14,390.0","14,445.5","14,383.5","","0.23%"
"26 Jun 2014","14,408.4","14,411.4","14,414.4","14,319.6","","-0.10%"
"25 Jun 2014","14,423.3","14,344.1","14,428.5","14,342.3","","0.38%"
"24 Jun 2014","14,368.7","14,468.0","14,505.5","14,362.3","","-0.83%"
"23 Jun 2014","14,488.9","14,492.7","14,492.7","14,459.2","","-0.04%"
"20 Jun 2014","14,494.0","14,488.7","14,500.7","14,477.2","","0.14%"
"19 Jun 2014","14,474.1","14,459.5","14,478.1","14,431.9","","0.26%"
"18 Jun 2014","14,435.8","14,323.5","14,439.0","14,307.1","","0.82%"
"17 Jun 2014","14,317.8","14,268.3","14,323.5","14,244.0","","0.21%"
"16 Jun 2014","14,287.3","14,277.0","14,307.6","14,244.0","","0.06%"
"13 Jun 2014","14,278.1","14,252.4","14,287.6","14,221.8","","0.29%"
"12 Jun 2014","14,236.9","14,297.0","14,305.2","14,210.5","","-0.41%"
"11 Jun 2014","14,295.7","14,313.6","14,313.6","14,271.7","","-0.37%"
"10 Jun 2014","14,348.3","14,338.7","14,348.3","14,300.4","","-0.04%"
"09 Jun 2014","14,353.6","14,323.1","14,384.1","14,322.3","","0.14%"
"06 Jun 2014","14,334.1","14,282.8","14,335.3","14,282.8","","0.53%"
"05 Jun 2014","14,258.2","14,180.5","14,265.7","14,137.8","","0.66%"
"04 Jun 2014","14,164.1","14,132.0","14,167.7","14,106.6","","0.07%"
"03 Jun 2014","14,153.5","14,129.9","14,158.4","14,112.8","","-0.01%"
"02 Jun 2014","14,154.7","14,139.6","14,161.8","14,099.5","","0.15%"
"30 May 2014","14,133.1","14,104.5","14,139.1","14,093.4","","0.04%"
"29 May 2014","14,127.3","14,080.5","14,127.3","14,058.1","","0.47%"
"28 May 2014","14,060.7","14,077.3","14,087.4","14,035.8","","-0.14%"
"27 May 2014","14,080.1","14,070.7","14,095.2","14,055.4","","0.36%"
"23 May 2014","14,029.1","13,986.0","14,034.5","13,982.7","","0.36%"
"22 May 2014","13,978.5","13,944.2","14,003.4","13,930.3","","0.25%"
"21 May 2014","13,943.6","13,877.9","13,950.6","13,877.9","","0.77%"
"20 May 2014","13,837.3","13,915.6","13,915.6","13,807.4","","-0.72%"
"19 May 2014","13,937.5","13,878.7","13,941.2","13,867.5","","0.16%"
"16 May 2014","13,915.0","13,875.1","13,915.4","13,838.9","","0.33%"
"15 May 2014","13,868.9","13,958.2","13,958.2","13,804.0","","-0.80%"
"14 May 2014","13,981.3","14,037.2","14,037.2","13,970.0","","-0.40%"
"13 May 2014","14,037.4","14,045.0","14,066.6","14,031.4","","0.02%"
"12 May 2014","14,034.2","13,950.6","14,037.5","13,950.6","","0.92%"
"09 May 2014","13,906.2","13,896.8","13,911.9","13,846.0","","-0.02%"
"08 May 2014","13,909.3","13,928.6","13,996.3","13,876.0","","-0.14%"
"07 May 2014","13,929.5","13,872.2","13,931.2","13,808.7","","0.62%"
"06 May 2014","13,843.4","13,911.9","13,916.5","13,842.3","","-0.58%"
"05 May 2014","13,923.8","13,870.5","13,928.9","13,812.8","","0.02%"
"02 May 2014","13,921.7","13,915.1","13,982.5","13,900.8","","0.02%"
"01 May 2014","13,918.4","13,914.7","13,942.6","13,874.3","","0.03%"
"30 Apr 2014","13,914.6","13,850.3","13,919.5","13,832.0","","0.42%"
"29 Apr 2014","13,855.8","13,819.0","13,873.9","13,819.0","","0.55%"
"28 Apr 2014","13,780.3","13,795.7","13,830.3","13,666.1","","0.21%"
"25 Apr 2014","13,751.3","13,812.9","13,812.9","13,724.6","","-0.67%"
"24 Apr 2014","13,843.9","13,872.9","13,878.3","13,790.5","","-0.05%"
"23 Apr 2014","13,851.4","13,868.2","13,877.6","13,837.8","","-0.15%"
"22 Apr 2014","13,872.4","13,833.4","13,901.5","13,830.0","","0.39%"
"21 Apr 2014","13,819.2","13,785.1","13,819.8","13,770.1","","0.25%"
"17 Apr 2014","13,784.2","13,733.9","13,813.0","13,726.2","","0.26%"
"16 Apr 2014","13,748.1","13,675.9","13,748.2","13,656.6","","1.00%"
"15 Apr 2014","13,612.0","13,567.2","13,619.0","13,441.8","","0.41%"
"14 Apr 2014","13,555.8","13,521.8","13,582.9","13,461.4","","0.76%"
"11 Apr 2014","13,453.0","13,535.2","13,569.5","13,440.5","","-0.82%"
"10 Apr 2014","13,564.1","13,803.0","13,810.3","13,549.8","","-1.78%"
"09 Apr 2014","13,810.2","13,711.6","13,810.8","13,679.5","","1.00%"
"08 Apr 2014","13,673.1","13,619.8","13,694.1","13,573.8","","0.46%"
"07 Apr 2014","13,611.1","13,733.2","13,742.3","13,590.5","","-1.04%"
"04 Apr 2014","13,754.3","13,916.8","13,953.6","13,739.4","","-0.77%"
"03 Apr 2014","13,860.5","13,887.6","13,892.0","13,821.2","","-0.17%"
"02 Apr 2014","13,883.8","13,842.3","13,896.9","13,825.7","","0.33%"
"01 Apr 2014","13,838.7","13,778.7","13,840.0","13,778.7","","0.54%"
"31 Mar 2014","13,764.2","13,706.5","13,773.3","13,706.5","","0.89%"
"28 Mar 2014","13,642.5","13,591.9","13,689.5","13,591.9","","0.60%"
"27 Mar 2014","13,560.9","13,541.1","13,587.0","13,501.9","","0.16%"
"26 Mar 2014","13,539.5","13,614.9","13,685.3","13,539.5","","-0.54%"
"25 Mar 2014","13,612.8","13,587.5","13,638.4","13,551.2","","0.54%"
"24 Mar 2014","13,539.8","13,590.8","13,642.7","13,483.9","","-0.29%"
"21 Mar 2014","13,579.2","13,663.4","13,696.4","13,565.5","","-0.07%"
"20 Mar 2014","13,589.0","13,507.1","13,599.2","13,463.8","","0.40%"
"19 Mar 2014","13,535.0","13,642.1","13,644.6","13,465.2","","-0.78%"
"18 Mar 2014","13,640.8","13,566.8","13,651.3","13,566.8","","0.62%"
"17 Mar 2014","13,556.2","13,490.4","13,585.5","13,490.4","","0.89%"
"14 Mar 2014","13,436.1","13,432.3","13,500.6","13,419.1","","-0.12%"
"13 Mar 2014","13,452.4","13,635.6","13,656.3","13,422.8","","-1.15%"
"12 Mar 2014","13,609.1","13,566.8","13,609.1","13,511.6","","-0.02%"
"11 Mar 2014","13,611.7","13,699.5","13,726.6","13,588.5","","-0.57%"
"10 Mar 2014","13,690.1","13,696.7","13,697.5","13,616.3","","-0.24%"
"07 Mar 2014","13,723.2","13,767.5","13,773.2","13,676.1","","-0.12%"
"06 Mar 2014","13,740.0","13,715.2","13,769.5","13,715.2","","0.42%"
"05 Mar 2014","13,682.1","13,684.2","13,702.9","13,660.3","","-0.03%"
"04 Mar 2014","13,686.2","13,575.1","13,703.1","13,575.1","","1.55%"
"03 Mar 2014","13,477.0","13,502.4","13,514.8","13,406.9","","-0.92%"
"28 Feb 2014","13,602.3","13,572.9","13,662.0","13,533.7","","0.27%"
"27 Feb 2014","13,565.2","13,490.2","13,565.3","13,470.7","","0.51%"
"26 Feb 2014","13,496.7","13,505.2","13,544.3","13,468.1","","-0.02%"
"25 Feb 2014","13,498.7","13,520.6","13,555.6","13,468.2","","-0.15%"
"24 Feb 2014","13,519.0","13,456.5","13,593.8","13,456.5","","0.61%"
"21 Feb 2014","13,437.1","13,450.1","13,498.2","13,432.4","","-0.09%"
"20 Feb 2014","13,448.5","13,371.7","13,466.8","13,346.7","","0.63%"
"19 Feb 2014","13,364.7","13,412.7","13,498.2","13,355.0","","-0.60%"
"18 Feb 2014","13,445.7","13,432.2","13,460.3","13,402.8","","0.36%"
"14 Feb 2014","13,397.8","13,327.8","13,415.0","13,307.5","","0.53%"
"13 Feb 2014","13,326.5","13,203.3","13,331.1","13,173.3","","0.55%"
"12 Feb 2014","13,253.8","13,253.8","13,301.5","13,231.8","","0.10%"
"11 Feb 2014","13,241.1","13,100.7","13,268.1","13,100.3","","1.20%"
"10 Feb 2014","13,084.6","13,081.7","13,087.4","13,037.3","","-0.05%"
"07 Feb 2014","13,090.9","12,985.1","13,098.6","12,970.3","","1.16%"
"06 Feb 2014","12,940.9","12,807.4","12,942.8","12,807.4","","1.36%"
"05 Feb 2014","12,766.6","12,750.7","12,789.0","12,674.2","","-0.06%"
"04 Feb 2014","12,773.8","12,728.4","12,789.4","12,728.4","","0.78%"
"03 Feb 2014","12,675.4","12,969.6","12,973.0","12,663.6","","-2.27%"
"31 Jan 2014","12,969.5","12,962.7","13,048.7","12,891.9","","-0.81%"
"30 Jan 2014","13,075.0","13,030.4","13,104.3","13,005.7","","0.87%"
"29 Jan 2014","12,962.5","13,014.8","13,047.0","12,938.8","","-1.01%"
"28 Jan 2014","13,094.7","12,983.5","13,106.1","12,983.5","","0.86%"
"27 Jan 2014","12,983.4","13,064.5","13,092.6","12,923.8","","-0.53%"
"24 Jan 2014","13,052.1","13,296.2","13,296.2","13,052.1","","-2.29%"
"23 Jan 2014","13,357.6","13,438.7","13,438.7","13,304.8","","-0.95%"
"22 Jan 2014","13,486.4","13,485.5","13,498.5","13,454.3","","0.04%"
"21 Jan 2014","13,481.2","13,451.6","13,527.7","13,412.4","","0.22%"
"17 Jan 2014","13,451.6","13,498.1","13,499.7","13,434.3","","-0.31%"
"16 Jan 2014","13,494.0","13,492.0","13,496.1","13,449.6","","-0.09%"
"15 Jan 2014","13,505.7","13,461.0","13,516.7","13,461.0","","0.41%"
"14 Jan 2014","13,450.1","13,368.8","13,455.0","13,346.8","","0.85%"
"13 Jan 2014","13,336.7","13,486.2","13,486.2","13,317.4","","-1.10%"
"10 Jan 2014","13,485.0","13,444.6","13,488.7","13,422.2","","0.45%"
"09 Jan 2014","13,424.5","13,437.6","13,448.6","13,361.6","","0.05%"
"08 Jan 2014","13,418.0","13,423.1","13,435.0","13,379.7","","-0.04%"
"07 Jan 2014","13,423.2","14,707.5","14,732.5","13,399.5","","0.56%"
"06 Jan 2014","13,348.7","13,417.4","13,426.6","13,339.4","","-0.26%"
"03 Jan 2014","13,383.3","13,384.0","13,417.7","13,361.4","","0.14%"
"02 Jan 2014","13,365.1","13,455.2","13,455.2","13,332.9","","-1.11%"
"31 Dec 2013","13,515.5","13,471.7","13,523.9","13,471.7","","0.42%"
"30 Dec 2013","13,459.6","13,451.3","13,464.2","13,442.0","","0.04%"
"27 Dec 2013","13,453.6","13,453.7","13,463.5","13,427.7","","0.23%"
"26 Dec 2013","13,422.6","13,381.1","13,429.7","13,381.1","","0.46%"
"24 Dec 2013","13,361.2","13,314.9","13,362.6","13,314.9","","0.38%"
"23 Dec 2013","13,311.1","13,291.6","13,329.0","13,290.7","","0.51%"
"20 Dec 2013","13,243.4","13,198.7","13,270.4","13,197.5","","0.44%"
"19 Dec 2013","13,185.5","13,160.5","13,194.2","13,122.0","","-0.01%"
"18 Dec 2013","13,187.5","12,998.5","13,189.3","12,917.1","","1.66%"
"17 Dec 2013","12,972.7","13,017.1","13,017.1","12,942.7","","-0.36%"
"16 Dec 2013","13,019.2","12,983.1","13,052.6","12,983.1","","0.71%"
"13 Dec 2013","12,928.0","12,931.0","12,953.0","12,892.5","","0.06%"
"12 Dec 2013","12,920.8","12,954.6","12,962.6","12,889.7","","-0.39%"
"11 Dec 2013","12,971.8","13,134.1","13,134.2","12,959.2","","-1.20%"
"10 Dec 2013","13,129.2","13,151.3","13,174.2","13,125.9","","-0.31%"
"09 Dec 2013","13,170.0","13,164.2","13,187.7","13,152.2","","0.15%"
"06 Dec 2013","13,149.9","13,085.3","13,159.7","13,085.3","","1.15%"
"05 Dec 2013","13,000.4","13,035.0","13,052.2","12,991.8","","-0.48%"
"04 Dec 2013","13,062.5","13,035.3","13,102.2","12,966.1","","-0.19%"
"03 Dec 2013","13,087.7","13,153.0","13,153.0","13,037.8","","-0.49%"
"02 Dec 2013","13,151.7","13,199.4","13,222.6","13,139.7","","-0.45%"
"29 Nov 2013","13,211.1","13,233.9","13,271.2","13,199.5","","0.01%"
"27 Nov 2013","13,210.0","13,207.2","13,228.9","13,181.3","","0.17%"
"26 Nov 2013","13,188.1","13,195.0","13,221.7","13,177.0","","-0.07%"
"25 Nov 2013","13,197.3","13,243.2","13,244.8","13,184.5","","-0.29%"
"22 Nov 2013","13,235.3","13,185.8","13,238.0","13,170.7","","0.44%"
"21 Nov 2013","13,177.7","13,115.8","13,184.9","13,115.5","","0.66%"
"20 Nov 2013","13,091.3","13,160.5","13,202.3","13,060.2","","-0.38%"
"19 Nov 2013","13,141.6","13,177.1","13,197.9","13,120.5","","-0.31%"
"18 Nov 2013","13,182.0","13,230.5","13,258.7","13,158.7","","-0.22%"
"15 Nov 2013","13,210.5","13,133.7","13,210.5","13,133.7","","0.59%"
"14 Nov 2013","13,133.4","13,067.0","13,139.5","13,057.1","","0.52%"
"13 Nov 2013","13,065.7","12,922.5","13,065.7","12,915.1","","0.75%"
"12 Nov 2013","12,968.9","12,985.4","13,004.9","12,933.2","","-0.31%"
"11 Nov 2013","13,009.5","12,991.6","13,017.8","12,965.4","","0.11%"
"08 Nov 2013","12,995.5","12,839.8","12,996.3","12,836.7","","1.09%"
"07 Nov 2013","12,855.7","13,042.9","13,046.9","12,850.4","","-1.32%"
"06 Nov 2013","13,028.0","13,009.4","13,059.0","12,995.3","","0.52%"
"05 Nov 2013","12,960.5","12,980.2","12,988.2","12,914.5","","-0.52%"
"04 Nov 2013","13,027.6","13,003.3","13,032.8","12,975.0","","0.46%"
"01 Nov 2013","12,968.0","12,957.8","12,997.2","12,898.6","","0.10%"
"31 Oct 2013","12,955.5","13,000.7","13,036.8","12,945.3","","-0.44%"
"30 Oct 2013","13,012.5","13,082.5","13,107.3","12,968.8","","-0.53%"
"29 Oct 2013","13,081.5","13,041.9","13,082.2","13,037.0","","0.50%"
"28 Oct 2013","13,016.4","13,003.9","13,033.9","12,984.7","","0.05%"
"25 Oct 2013","13,010.2","12,988.1","13,010.3","12,956.9","","0.25%"
"24 Oct 2013","12,978.3","12,953.8","12,986.5","12,932.7","","0.39%"
"23 Oct 2013","12,927.8","12,968.0","12,968.0","12,894.4","","-0.65%"
"22 Oct 2013","13,012.2","12,960.8","13,047.0","12,960.8","","0.75%"
"21 Oct 2013","12,916.0","12,923.6","12,932.7","12,891.2","","-0.02%"
"18 Oct 2013","12,918.3","12,882.6","12,924.1","12,861.9","","0.51%"
"17 Oct 2013","12,853.3","12,720.2","12,853.8","12,715.8","","0.92%"
"16 Oct 2013","12,736.6","12,634.4","12,737.7","12,634.4","","1.23%"
"15 Oct 2013","12,582.3","12,652.2","12,662.6","12,565.8","","-0.72%"
"14 Oct 2013","12,673.4","12,582.4","12,681.2","12,550.7","","0.36%"
"11 Oct 2013","12,627.6","12,535.5","12,627.6","12,524.0","","0.70%"
"10 Oct 2013","12,539.9","12,378.2","12,541.0","12,378.2","","2.10%"
"09 Oct 2013","12,281.8","12,273.9","12,322.1","12,210.2","","0.16%"
"08 Oct 2013","12,262.5","12,407.6","12,414.2","12,261.1","","-1.17%"
"07 Oct 2013","12,407.5","12,436.8","12,466.4","12,386.3","","-0.81%"
"04 Oct 2013","12,508.5","12,437.8","12,518.4","12,424.7","","0.59%"
"03 Oct 2013","12,435.1","12,507.3","12,507.8","12,379.6","","-0.72%"
"02 Oct 2013","12,525.7","12,483.5","12,525.7","12,429.0","","-0.03%"
"01 Oct 2013","12,528.8","12,439.5","12,539.5","12,439.5","","0.75%"
"30 Sept 2013","12,435.2","12,421.2","12,470.2","12,391.8","","-0.65%"
"27 Sept 2013","12,516.3","12,528.8","12,528.8","12,490.3","","-0.42%"
"26 Sept 2013","12,569.4","12,550.3","12,607.4","12,530.7","","0.30%"
"25 Sept 2013","12,531.5","12,559.3","12,592.4","12,524.6","","-0.16%"
"24 Sept 2013","12,551.4","12,566.6","12,621.2","12,528.0","","-0.17%"
"23 Sept 2013","12,573.3","12,603.8","12,604.5","12,536.9","","-0.37%"
"20 Sept 2013","12,619.4","12,731.8","12,734.2","12,609.5","","-0.86%"
"19 Sept 2013","12,729.1","12,771.9","12,794.7","12,710.8","","-0.31%"
"18 Sept 2013","12,769.1","12,572.3","12,792.9","12,543.7","","1.53%"
"17 Sept 2013","12,576.5","12,535.5","12,576.6","12,535.5","","0.36%"
"16 Sept 2013","12,531.8","12,548.9","12,579.8","12,518.3","","0.72%"
"13 Sept 2013","12,442.1","12,418.3","12,446.1","12,402.2","","0.29%"
"12 Sept 2013","12,406.2","12,452.7","12,463.5","12,398.7","","-0.47%"
"11 Sept 2013","12,465.0","12,411.7","12,465.0","12,383.7","","0.37%"
"10 Sept 2013","12,418.5","12,363.9","12,419.0","12,363.9","","0.85%"
"09 Sept 2013","12,314.1","12,210.1","12,314.6","12,210.1","","1.07%"
"06 Sept 2013","12,184.3","12,203.8","12,247.3","12,093.7","","0.22%"
"05 Sept 2013","12,158.1","12,132.0","12,178.2","12,129.0","","0.22%"
"04 Sept 2013","12,131.6","12,031.7","12,143.3","12,015.0","","0.78%"
"03 Sept 2013","12,038.2","12,069.5","12,124.9","11,990.2","","0.69%"
"30 Aug 2013","11,956.3","12,014.2","12,014.2","11,925.6","","-0.48%"
"29 Aug 2013","12,013.9","11,996.8","12,064.0","11,975.7","","0.09%"
"28 Aug 2013","12,003.6","11,965.7","12,047.6","11,944.6","","0.24%"
"27 Aug 2013","11,974.4","12,075.8","12,083.7","11,965.1","","-1.53%"
"26 Aug 2013","12,160.4","12,218.0","12,240.3","12,151.8","","-0.44%"
"23 Aug 2013","12,214.7","12,176.3","12,222.5","12,140.3","","0.53%"
"22 Aug 2013","12,150.1","12,074.1","12,167.1","12,074.1","","0.93%"
"21 Aug 2013","12,038.5","12,104.0","12,141.5","12,015.8","","-0.86%"
"20 Aug 2013","12,142.3","12,096.4","12,181.6","12,082.2","","0.38%"
"19 Aug 2013","12,096.0","12,185.1","12,190.5","12,094.9","","-0.84%"
"16 Aug 2013","12,198.1","12,228.7","12,244.2","12,177.7","","-0.24%"
"15 Aug 2013","12,227.8","12,273.5","12,273.5","12,179.9","","-1.07%"
"14 Aug 2013","12,360.1","12,404.6","12,415.4","12,355.3","","-0.89%"
"13 Aug 2013","12,471.0","12,452.8","12,489.1","12,402.2","","0.24%"
"12 Aug 2013","12,441.7","12,410.9","12,453.6","12,400.9","","-0.13%"
"09 Aug 2013","12,458.3","12,463.5","12,493.8","12,415.8","","-0.12%"
"08 Aug 2013","12,472.8","12,445.2","12,487.1","12,396.6","","0.70%"
"07 Aug 2013","12,386.4","12,403.7","12,407.8","12,363.4","","-0.43%"
"06 Aug 2013","12,439.6","12,500.9","12,501.0","12,412.2","","-0.59%"
"05 Aug 2013","12,513.5","12,511.2","12,524.3","12,480.5","","-0.19%"
"02 Aug 2013","12,537.2","12,499.2","12,537.2","12,478.9","","0.17%"
"01 Aug 2013","12,515.3","12,442.7","12,523.8","12,442.7","","1.21%"
"31 Jul 2013","12,366.1","12,382.1","12,459.5","12,362.1","","0.04%"
"30 Jul 2013","12,361.3","12,399.6","12,424.7","12,335.8","","-0.16%"
"29 Jul 2013","12,380.8","12,410.4","12,419.2","12,358.9","","-0.50%"
"26 Jul 2013","12,442.7","12,417.0","12,444.0","12,340.3","","-0.15%"
"25 Jul 2013","12,461.9","12,387.8","12,463.6","12,373.0","","0.31%"
"24 Jul 2013","12,423.0","12,521.8","12,522.6","12,398.8","","-0.56%"
"23 Jul 2013","12,493.4","12,509.8","12,515.8","12,473.3","","0.10%"
"22 Jul 2013","12,481.1","12,449.3","12,490.8","12,444.1","","0.34%"
"19 Jul 2013","12,439.4","12,399.3","12,439.4","12,371.4","","0.33%"
"18 Jul 2013","12,398.6","12,334.7","12,416.6","12,334.7","","0.67%"
"17 Jul 2013","12,315.6","12,306.3","12,343.3","12,292.7","","0.38%"
"16 Jul 2013","12,269.5","12,311.2","12,316.1","12,235.3","","-0.33%"
"15 Jul 2013","12,310.6","12,291.9","12,324.5","12,279.5","","0.24%"
"12 Jul 2013","12,281.0","12,268.4","12,281.0","12,238.4","","0.06%"
"11 Jul 2013","12,274.1","12,214.2","12,283.2","12,209.2","","1.64%"
"10 Jul 2013","12,075.8","12,075.9","12,117.1","12,041.9","","0.01%"
"09 Jul 2013","12,075.1","12,042.5","12,086.1","12,005.8","","0.81%"
"08 Jul 2013","11,977.8","11,956.3","12,008.5","11,955.0","","0.59%"
"05 Jul 2013","11,907.6","11,862.1","11,907.7","11,789.8","","0.87%"
"03 Jul 2013","11,804.4","11,765.1","11,823.8","11,726.2","","-0.09%"
"02 Jul 2013","11,815.2","11,825.2","11,893.0","11,763.3","","-0.24%"
"01 Jul 2013","11,843.1","11,825.5","11,915.6","11,825.5","","0.61%"
"28 Jun 2013","11,771.4","11,782.4","11,833.3","11,730.1","","-0.33%"
"27 Jun 2013","11,810.8","11,773.8","11,846.1","11,773.8","","0.85%"
"26 Jun 2013","11,711.1","11,673.0","11,735.7","11,653.2","","0.89%"
"25 Jun 2013","11,607.5","11,556.6","11,642.4","11,512.2","","1.10%"
"24 Jun 2013","11,480.7","11,540.0","11,576.3","11,380.9","","-1.40%"
"21 Jun 2013","11,644.0","11,675.1","11,698.9","11,535.1","","0.25%"
