,X,FilingDate,TradeDate,Ticker,CompanyName,InsiderName,Title,TradeType,Price,Qty,Owned,delta_Own,Value,1d,1w,1m,6m,ticker
286,,2020-07-02 14:38:34,2020-07-01,HBB,Hamilton Beach Brands Holding Co,Butler John C Jr,Member of a Group,A - Grant,0.0,2301,77179,+3%,0.0,,,,,HBB+WI
287,,2020-07-02 14:17:31,2020-07-01,HBB,Hamilton Beach Brands Holding Co,Rankin Alfred M Et Al,Member of a Group,A - Grant,0.0,3452,382204,+1%,0.0,,,,,HBB+WI
288,,2020-07-02 14:15:52,2020-07-01,HBB,Hamilton Beach Brands Holding Co,Butler Helen Rankin,Member of a Group,A - Grant,0.0,2301,77179,+3%,0.0,,,,,HBB+WI
289,,2020-07-02 14:13:39,2020-07-01,HBB,Hamilton Beach Brands Holding Co,Rankin Corbin,Member of a Group,A - Grant,0.0,2301,159499,+1%,0.0,,,,,HBB+WI
290,,2020-07-02 14:12:10,2020-07-01,HBB,Hamilton Beach Brands Holding Co,Williams Clara R,Member of a Group,A - Grant,0.0,3728,81997,+5%,0.0,,,,,HBB+WI
291,,2020-07-02 13:10:53,2020-07-01,HBB,Hamilton Beach Brands Holding Co,Furlow Paul Dwinelle,Dir,A - Grant,0.0,2301,7664,+43%,0.0,,,,,HBB+WI
292,,2020-07-02 13:10:00,2020-07-01,HBB,Hamilton Beach Brands Holding Co,Belgya Mark R,Dir,A - Grant,0.0,2301,13541,+20%,0.0,,,,,HBB+WI
293,D,2020-07-02 13:05:59,2020-07-01,HBB,Hamilton Beach Brands Holding Co,Ratner James A,Dir,A - Grant,0.0,2301,30370,+8%,0.0,,,,,HBB+WI
294,D,2020-07-02 13:01:44,2020-07-01,HBB,Hamilton Beach Brands Holding Co,Labarre Dennis W,Dir,A - Grant,0.0,2301,31210,+8%,0.0,,,,,HBB+WI
295,,2020-06-10 11:14:28,2020-06-08,FRPH,"Frp Holdings, Inc.",Devilliers David H III,VP,S - Sale,44.72,-1000,7845,-11%,-44716.0,,,,,HBB+WI
296,,2020-05-08 11:08:09,2020-05-06,FRPH,"Frp Holdings, Inc.",Shad Harold William III,Dir,A - Grant,41.5,2410,31141,+8%,100015.0,,,,,HBB+WI
297,,2020-05-08 10:51:28,2020-05-06,FRPH,"Frp Holdings, Inc.",Walton William H III,Dir,A - Grant,41.5,2410,15641,+18%,100015.0,,,,,HBB+WI
298,,2020-05-08 10:40:44,2020-05-06,FRPH,"Frp Holdings, Inc.",Commander Charles E III,Dir,A - Grant,41.5,2410,35641,+7%,100015.0,,,,,HBB+WI
299,,2020-05-08 10:25:17,2020-05-06,FRPH,"Frp Holdings, Inc.",Stein Martin E Jr,Dir,A - Grant,41.5,2410,189998,+1%,100015.0,,,,,HBB+WI
300,,2020-05-08 09:50:09,2020-05-06,FRPH,"Frp Holdings, Inc.",Wetherbee Margaret B.,Dir,A - Grant,41.5,2410,479352,+1%,100015.0,,,,,HBB+WI
301,D,2020-04-16 17:35:46,2020-03-25,HBB,Hamilton Beach Brands Holding Co,"Chloe R. Seelbach, Trustee Uad 2/2/05 the Taplin Elizabeth Seelbach Trust",Member of a Group,G - Gift,0.0,138,1409,+11%,0.0,,,,,HBB+WI
302,D,2020-04-16 17:31:17,2020-03-25,HBB,Hamilton Beach Brands Holding Co,"Alison A. Rankin, As Trustee Fbo Elisabeth M. Rankin Under Irrevocable Trust, Dated December 18, 1997, with Roger Rankin, Grantor",Member of a Group,G - Gift,0.0,621,18483,+3%,0.0,,,,,HBB+WI
303,D,2020-04-16 17:30:06,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Btr 2012 Gst Trust For Anne F. Rankin,Member of a Group,G - Gift,0.0,4061,9431,+76%,0.0,,,,,HBB+WI
304,D,2020-04-16 17:29:01,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Btr 2012 Gst Trust For Julia R. Kuipers,Member of a Group,G - Gift,0.0,4060,9430,+76%,0.0,,,,,HBB+WI
305,D,2020-04-16 17:27:13,2020-03-25,HBB,Hamilton Beach Brands Holding Co,"Btr 2012 Gst Trust For Claiborne R. Rankin, Jr.",Member of a Group,G - Gift,0.0,4060,9430,+76%,0.0,,,,,HBB+WI
306,D,2020-04-16 17:26:17,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Btr 2012 Gst Trust For Chloe R. Seelbach,Member of a Group,G - Gift,0.0,4060,9430,+76%,0.0,,,,,HBB+WI
307,D,2020-04-16 17:23:48,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Btr 2012 Gst Trust For Thomas P. Rankin,Member of a Group,G - Gift,0.0,4060,9430,+76%,0.0,,,,,HBB+WI
308,D,2020-04-16 17:22:58,2020-03-25,HBB,Hamilton Beach Brands Holding Co,"Vested Trust For James T. Rankin, Jr.",Member of a Group,G - Gift,0.0,345,1247,+38%,0.0,,,,,HBB+WI
309,D,2020-04-16 17:20:59,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Btr 2012 Gst Trust For Matthew M. Rankin,Member of a Group,G - Gift,0.0,4060,9430,+76%,0.0,,,,,HBB+WI
310,D,2020-04-16 17:19:53,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Btr 2012 Gst Trust For Clara R. Williams,Member of a Group,G - Gift,0.0,4061,9431,+76%,0.0,,,,,HBB+WI
311,D,2020-04-16 17:17:41,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Btr 2012 Gst Trust For Helen R. Butler,Member of a Group,G - Gift,0.0,4061,9431,+76%,0.0,,,,,HBB+WI
312,D,2020-04-16 17:16:39,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Btr 2012 Gst Trust For James T. Rankin,Member of a Group,G - Gift,0.0,4060,9430,+76%,0.0,,,,,HBB+WI
313,D,2020-04-16 17:15:32,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Vested Trust For Margaret Pollard Rankin,Member of a Group,G - Gift,0.0,345,1439,+32%,0.0,,,,,HBB+WI
314,D,2020-04-16 17:10:55,2020-03-25,HBB,Hamilton Beach Brands Holding Co,"Matthew M Rankin & James T. Rankin Co-Trustees For Mary M. Rankin U/a/d May 10, 2007",Member of a Group,G - Gift,0.0,621,3459,+22%,0.0,,,,,HBB+WI
315,D,2020-04-16 17:09:41,2020-03-25,HBB,Hamilton Beach Brands Holding Co,"Matthew M. Rankin & James T. Rankin Co-Trustees For William Alexander Rankin U/a/d May 10, 2007",Member of a Group,G - Gift,0.0,621,3229,+24%,0.0,,,,,HBB+WI
316,D,2020-04-16 17:08:29,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Trust For Children of Julia Kuipers Fbo Matilda Alan Kuipers,Member of a Group,G - Gift,0.0,276,1065,+35%,0.0,,,,,HBB+WI
317,D,2020-04-16 17:07:30,2020-03-25,HBB,Hamilton Beach Brands Holding Co,"Trust Dated December 21, 2004, Between Claiborne R. Rankin, As Trustee, & Julia L. Rankin, Creating A Trust Fbo Julia L. Rankin",Member of a Group,G - Gift,0.0,415,25144,+2%,0.0,,,,,HBB+WI
318,D,2020-04-16 17:05:24,2020-03-25,HBB,Hamilton Beach Brands Holding Co,2013 Trust Fbo Evelyn R. Kuipers,Member of a Group,G - Gift,0.0,207,1141,+22%,0.0,,,,,HBB+WI
319,D,2020-04-16 17:03:29,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Claiborne Rankin Trust For Children of Claiborne Rankin Jr Fbo Claiborne Read Rankin III,Member of a Group,G - Gift,0.0,387,1241,+45%,0.0,,,,,HBB+WI
320,D,2020-04-16 17:00:43,2020-03-25,HBB,Hamilton Beach Brands Holding Co,"Chloe R. Seelbach, Trustee Under Claiborne Rankin Trust For Children of Chloe R. Seelbach Dtd 12/21/04 Fbo Isabelle Scott Seelbach",Member of a Group,G - Gift,0.0,138,1409,+11%,0.0,,,,,HBB+WI
321,D,2020-04-16 16:59:28,2020-03-25,HBB,Hamilton Beach Brands Holding Co,"Chloe R. Seelbach, Trustee Under Claiborne Rankin Trust For Children of Chloe R. Seelbach Dtd 12/21/04 Fbo Thomas Wilson Seelbach",Member of a Group,G - Gift,0.0,207,1282,+19%,0.0,,,,,HBB+WI
322,D,2020-04-16 16:58:15,2020-03-25,HBB,Hamilton Beach Brands Holding Co,"David Bh Williams, Trustee Uad the Helen Charles Williams 2004 Trust",Member of a Group,G - Gift,0.0,414,13134,+3%,0.0,,,,,HBB+WI
323,D,2020-04-16 16:56:14,2020-03-25,HBB,Hamilton Beach Brands Holding Co,"David Bh Williams, Trustee Uad the Margo Janison Victoire Williams 2004 Trust",Member of a Group,G - Gift,0.0,414,13133,+3%,0.0,,,,,HBB+WI
324,D,2020-04-16 16:54:26,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Griffin Bedwell Butler 2002 Trust Dtd 11/5/2002,Member of a Group,G - Gift,0.0,414,13135,+3%,0.0,,,,,HBB+WI
325,D,2020-04-16 16:53:08,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Clara Rankin Butler 2002 Trust Dtd 11/5/2002,Member of a Group,G - Gift,0.0,414,13135,+3%,0.0,,,,,HBB+WI
326,D,2020-04-16 16:52:12,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Btr 2012 Gst Trust For Elisabeth M. Rankin,Member of a Group,G - Gift,0.0,4061,9431,+76%,0.0,,,,,HBB+WI
327,D,2020-04-16 16:51:10,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Anne Farnham Rankin Trust 8/15/2012,Member of a Group,G - Gift,0.0,621,5638,+12%,0.0,,,,,HBB+WI
328,D,2020-04-16 16:50:09,2020-03-25,HBB,Hamilton Beach Brands Holding Co,"Trust Dated 9/28/2000 Between Alfred M. Rankin, Jr., As Trustee & Bruce T. Rankin, For the Benefit of Bruce T. Rankin",Member of a Group,G - Gift,0.0,-42677,114798,-27%,-0.0,,,,,HBB+WI
329,D,2020-04-16 16:48:36,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Rankin James T. Jr.,Member of a Group,G - Gift,0.0,345,1247,+38%,0.0,,,,,HBB+WI
330,D,2020-04-16 16:47:34,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Rankin Margaret Pollard,Member of a Group,G - Gift,0.0,345,1439,+32%,0.0,,,,,HBB+WI
331,D,2020-04-16 16:46:38,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Rankin Mary M,Member of a Group,G - Gift,0.0,621,3459,+22%,0.0,,,,,HBB+WI
332,D,2020-04-16 15:26:32,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Rankin William A,Member of a Group,G - Gift,0.0,621,3229,+24%,0.0,,,,,HBB+WI
333,D,2020-04-16 15:25:41,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Kuipers Matilda Alan,Member of a Group,G - Gift,0.0,276,1065,+35%,0.0,,,,,HBB+WI
334,D,2020-04-16 15:24:50,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Kuipers Evelyn R,Member of a Group,G - Gift,0.0,207,1141,+22%,0.0,,,,,HBB+WI
335,D,2020-04-16 15:23:34,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Rankin Claiborne Read III,Member of a Group,G - Gift,0.0,387,1241,+45%,0.0,,,,,HBB+WI
336,D,2020-04-16 15:20:48,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Seelbach Thomas Wilson,Member of a Group,G - Gift,0.0,207,1282,+19%,0.0,,,,,HBB+WI
337,D,2020-04-16 15:19:37,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Seelbach Isabelle,Member of a Group,G - Gift,0.0,138,1409,+11%,0.0,,,,,HBB+WI
338,D,2020-04-16 15:16:12,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Seelbach Taplin E,Member of a Group,G - Gift,0.0,138,1409,+11%,0.0,,,,,HBB+WI
339,D,2020-04-16 15:14:48,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Rankin Chloe O,Member of a Group,G - Gift,0.0,-14043,345647,+4%,-0.0,,,,,HBB+WI
340,D,2020-04-16 15:11:08,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Rankin Claiborne R,Member of a Group,G - Gift,0.0,-14043,345647,+4%,-0.0,,,,,HBB+WI
341,D,2020-04-16 15:10:15,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Williams Helen Charles,Member of a Group,G - Gift,0.0,414,13134,+3%,0.0,,,,,HBB+WI
342,D,2020-04-16 15:09:23,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Williams Margo J.V.,Member of a Group,G - Gift,0.0,414,13133,+3%,0.0,,,,,HBB+WI
343,D,2020-04-16 15:08:31,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Butler Griffin B,Member of a Group,G - Gift,0.0,414,13135,+3%,0.0,,,,,HBB+WI
344,D,2020-04-16 15:07:27,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Butler Clara R,Member of a Group,G - Gift,0.0,414,13135,+3%,0.0,,,,,HBB+WI
345,D,2020-04-16 15:06:30,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Rankin Elisabeth M,Member of a Group,G - Gift,0.0,621,23627,+3%,0.0,,,,,HBB+WI
346,D,2020-04-16 15:05:35,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Rankin A Farnham,Member of a Group,G - Gift,0.0,621,23625,+3%,0.0,,,,,HBB+WI
347,D,2020-04-16 15:04:36,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Kuipers Jacob A,Member of a Group,G - Gift,0.0,898,26525,+4%,0.0,,,,,HBB+WI
348,D,2020-04-16 15:03:43,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Rankin Julia L,Member of a Group,G - Gift,0.0,898,26449,+4%,0.0,,,,,HBB+WI
349,D,2020-04-16 15:02:16,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Rankin Claiborne R Jr,Member of a Group,G - Gift,0.0,-913,18080,+5%,-0.0,,,,,HBB+WI
350,D,2020-04-16 15:01:19,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Seelbach Scott W,Member of a Group,G - Gift,0.0,898,24543,+4%,0.0,,,,,HBB+WI
351,D,2020-04-16 14:59:59,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Seelbach Chloe R,Member of a Group,G - Gift,0.0,898,24543,+4%,0.0,,,,,HBB+WI
352,D,2020-04-16 14:59:00,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Rankin Elizabeth B,Member of a Group,G - Gift,0.0,-2691,27133,+11%,-0.0,,,,,HBB+WI
353,D,2020-04-16 14:57:52,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Rankin Matthew M,Member of a Group,G - Gift,0.0,-2691,27133,+11%,-0.0,,,,,HBB+WI
354,D,2020-04-16 14:56:34,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Rankin Thomas Parker,Member of a Group,G - Gift,0.0,1311,28181,+5%,0.0,,,,,HBB+WI
355,D,2020-04-16 14:55:29,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Rankin Lynne T,Member of a Group,G - Gift,0.0,-2829,36363,+8%,-0.0,,,,,HBB+WI
356,D,2020-04-16 14:53:58,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Rankin James T,Member of a Group,G - Gift,0.0,-2829,36363,+8%,-0.0,,,,,HBB+WI
357,D,2020-04-16 14:52:48,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Rankin Bruce T,Member of a Group,G - Gift,0.0,-42677,114798,-27%,-0.0,,,,,HBB+WI
358,D,2020-04-03 18:44:42,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Rankin Victoire G,Member of a Group,G - Gift,0.0,-207,608704,0%,-0.0,,,,,HBB+WI
359,D,2020-04-03 17:23:49,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Rankin Alfred M Et Al,Member of a Group,G - Gift,0.0,-925,608704,0%,-0.0,,,,,HBB+WI
360,,2020-04-03 17:22:14,2020-04-01,HBB,Hamilton Beach Brands Holding Co,Furlow Paul Dwinelle,Dir,A - Grant,0.0,1784,5363,+50%,0.0,,,,,HBB+WI
361,D,2020-04-03 17:18:16,2020-04-01,HBB,Hamilton Beach Brands Holding Co,Rankin Thomas T,Member of a Group,A - Grant,0.0,1784,364997,0%,0.0,,,,,HBB+WI
362,D,2020-04-03 17:18:16,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Rankin Thomas T,Member of a Group,G - Gift,0.0,-14250,364997,+4%,-0.0,,,,,HBB+WI
363,D,2020-04-03 17:17:15,2020-04-01,HBB,Hamilton Beach Brands Holding Co,Rankin Corbin,Member of a Group,A - Grant,0.0,1784,364997,0%,0.0,,,,,HBB+WI
364,D,2020-04-03 17:17:15,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Rankin Corbin,Member of a Group,G - Gift,0.0,-14250,364997,+4%,-0.0,,,,,HBB+WI
365,D,2020-04-03 17:16:17,2020-04-01,HBB,Hamilton Beach Brands Holding Co,Rankin Roger F,Member of a Group,A - Grant,0.0,803,455556,0%,0.0,,,,,HBB+WI
366,D,2020-04-03 17:16:17,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Rankin Roger F,Member of a Group,G - Gift,0.0,-10192,455556,+2%,-0.0,,,,,HBB+WI
367,D,2020-04-03 17:15:00,2020-04-01,HBB,Hamilton Beach Brands Holding Co,Rankin Alison A,Member of a Group,A - Grant,0.0,803,455556,0%,0.0,,,,,HBB+WI
368,D,2020-04-03 17:15:00,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Rankin Alison A,Member of a Group,G - Gift,0.0,-10192,455556,+2%,-0.0,,,,,HBB+WI
369,D,2020-04-03 17:14:03,2020-04-01,HBB,Hamilton Beach Brands Holding Co,Williams Clara R,Member of a Group,A - Grant,0.0,980,232313,0%,0.0,,,,,HBB+WI
370,D,2020-04-03 17:14:03,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Williams Clara R,Member of a Group,G - Gift,0.0,1912,232313,+1%,0.0,,,,,HBB+WI
371,D,2020-04-03 17:13:13,2020-04-01,HBB,Hamilton Beach Brands Holding Co,Williams David B,Member of a Group,A - Grant,0.0,980,233688,0%,0.0,,,,,HBB+WI
372,D,2020-04-03 17:13:13,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Williams David B,Member of a Group,G - Gift,0.0,1912,233688,+1%,0.0,,,,,HBB+WI
373,D,2020-04-03 17:11:21,2020-04-01,HBB,Hamilton Beach Brands Holding Co,Butler John C Jr,Member of a Group,A - Grant,0.0,1784,302219,+1%,0.0,,,,,HBB+WI
374,D,2020-04-03 17:11:21,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Butler John C Jr,Member of a Group,G - Gift,0.0,1911,302219,+1%,0.0,,,,,HBB+WI
375,D,2020-04-03 17:08:29,2020-04-01,HBB,Hamilton Beach Brands Holding Co,Butler Helen Rankin,Member of a Group,A - Grant,0.0,1784,302375,+1%,0.0,,,,,HBB+WI
376,D,2020-04-03 17:08:29,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Butler Helen Rankin,Member of a Group,G - Gift,0.0,1911,302375,+1%,0.0,,,,,HBB+WI
377,D,2020-04-03 17:06:52,2019-10-01,HBB,Hamilton Beach Brands Holding Co,Butler John C Jr,Member of a Group,A - Grant,0.0,1548,307771,+1%,0.0,,,,,HBB+WI
378,D,2020-04-03 17:05:51,2020-04-01,HBB,Hamilton Beach Brands Holding Co,Rankin Victoire G,Member of a Group,A - Grant,0.0,2676,607459,0%,0.0,,,,,HBB+WI
379,D,2020-04-03 17:05:51,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Rankin Victoire G,Member of a Group,G - Gift,0.0,-49971,607459,+9%,-0.0,,,,,HBB+WI
380,D,2020-04-03 17:04:56,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Rankin Victoire G,Member of a Group,G - Gift,0.0,-718,608911,0%,-0.0,,,,,HBB+WI
381,D,2020-04-03 17:03:12,2020-04-01,HBB,Hamilton Beach Brands Holding Co,Rankin Alfred M Et Al,Member of a Group,A - Grant,0.0,2676,607459,0%,0.0,,,,,HBB+WI
382,D,2020-04-03 17:03:12,2020-03-25,HBB,Hamilton Beach Brands Holding Co,Rankin Alfred M Et Al,Member of a Group,G - Gift,0.0,-49971,607459,+9%,-0.0,,,,,HBB+WI
383,,2020-04-03 17:02:21,2020-04-01,HBB,Hamilton Beach Brands Holding Co,Belgya Mark R,Dir,A - Grant,0.0,1784,11240,+19%,0.0,,,,,HBB+WI
384,D,2020-04-03 17:00:40,2020-04-01,HBB,Hamilton Beach Brands Holding Co,Labarre Dennis W,Dir,A - Grant,0.0,1784,28909,+7%,0.0,,,,,HBB+WI
385,D,2020-04-03 16:59:52,2020-04-01,HBB,Hamilton Beach Brands Holding Co,Ratner James A,Dir,A - Grant,0.0,1784,28069,+7%,0.0,,,,,HBB+WI
386,D,2020-04-03 16:58:53,2020-04-01,HBB,Hamilton Beach Brands Holding Co,Miller Michael Sidney,Dir,A - Grant,0.0,1784,13314,+15%,0.0,,,,,HBB+WI
387,D,2020-04-03 16:51:26,2020-04-01,HBB,Hamilton Beach Brands Holding Co,Jumper John P,Dir,A - Grant,0.0,1784,18208,+11%,0.0,,,,,HBB+WI
388,A,2020-03-13 15:11:03,2020-03-04,FRPH,"Frp Holdings, Inc.",Baker John D. III,CFO,A - Grant,0.0,1620,1620,New,0.0,,,,,HBB+WI
389,A,2020-03-13 15:06:07,2020-03-04,FRPH,"Frp Holdings, Inc.",Klopfenstein John D,VP,A - Grant,0.0,2700,3877,+229%,0.0,,,,,HBB+WI
390,A,2020-03-13 15:02:46,2020-03-04,FRPH,"Frp Holdings, Inc.",Klopfenstein John D,"Controller, CAO",A - Grant,0.0,648,648,New,0.0,,,,,HBB+WI
391,A,2020-03-13 14:59:18,2020-03-04,FRPH,"Frp Holdings, Inc.",Devilliers David H Jr,Pres,A - Grant,0.0,2160,3510,+160%,0.0,,,,,HBB+WI
392,A,2020-03-13 14:55:47,2020-03-04,FRPH,"Frp Holdings, Inc.",Milton John D Jr,EVP,A - Grant,0.0,2160,2160,New,0.0,,,,,HBB+WI
393,A,2020-03-13 14:52:22,2020-03-04,FRPH,"Frp Holdings, Inc.",Baker John D II,"CEO, 10%",A - Grant,0.0,2160,14160,+18%,0.0,,,,,HBB+WI
394,,2020-03-06 15:08:20,2020-03-04,FRPH,"Frp Holdings, Inc.",Baker John D. III,CFO,A - Grant,0.0,3780,103420,+4%,0.0,,,,,HBB+WI
395,,2020-03-06 15:01:49,2020-03-04,FRPH,"Frp Holdings, Inc.",Devilliers David H III,VP,A - Grant,0.0,7020,8845,+385%,0.0,,,,,HBB+WI
396,,2020-03-06 14:55:07,2020-03-04,FRPH,"Frp Holdings, Inc.",Klopfenstein John D,"Controller, CAO",A - Grant,0.0,1728,3737,+86%,0.0,,,,,HBB+WI
397,,2020-03-06 14:49:43,2020-03-04,FRPH,"Frp Holdings, Inc.",Devilliers David H Jr,Pres,A - Grant,0.0,6480,7830,+480%,0.0,,,,,HBB+WI
398,,2020-03-06 14:45:21,2020-03-04,FRPH,"Frp Holdings, Inc.",Milton John D Jr,"EVP, CFO",A - Grant,0.0,6480,6480,New,0.0,,,,,HBB+WI
399,,2020-03-06 14:38:11,2020-03-04,FRPH,"Frp Holdings, Inc.",Baker John D II,"CEO, 10%",A - Grant,0.0,6480,1381557,0%,0.0,,,,,HBB+WI
400,D,2020-02-26 16:27:30,2020-02-25,HBB,Hamilton Beach Brands Holding Co,Mosier Michelle O,"VP, CFO, Treasurer",A - Grant,13.84,4354,4354,New,60238.0,,,,,HBB+WI
401,D,2020-02-26 16:16:54,2020-02-25,HBB,Hamilton Beach Brands Holding Co,Trepp Gregory H,"Dir, Pres, CEO",A - Grant,13.84,33074,80250,+70%,457579.0,,,,,HBB+WI
402,D,2020-02-26 16:16:03,2020-02-25,HBB,Hamilton Beach Brands Holding Co,Sykes Dana B,"VP, GC, Secretary",A - Grant,13.84,4354,9120,+91%,60238.0,,,,,HBB+WI
403,D,2020-02-26 16:15:14,2020-02-25,HBB,Hamilton Beach Brands Holding Co,Salyers Gregory E.,"SVP, Global Operations",A - Grant,13.84,6038,15140,+66%,83536.0,,,,,HBB+WI
404,D,2020-02-26 16:14:11,2020-02-25,HBB,Hamilton Beach Brands Holding Co,Tidey Scott,"SVP, NA Sales, Marketing",A - Grant,13.84,7769,18631,+72%,107484.0,,,,,HBB+WI
405,D,2020-01-02 18:30:39,2020-01-01,HBB,Hamilton Beach Brands Holding Co,Rankin Alison A,Member of a Group,A - Grant,0.0,1284,448726,0%,0.0,,,,,HBB+WI
406,D,2020-01-02 18:30:39,2019-12-05,HBB,Hamilton Beach Brands Holding Co,Rankin Alison A,Member of a Group,G - Gift,0.0,-1110,448726,0%,-0.0,,,,,HBB+WI
407,D,2020-01-02 18:29:30,2020-01-01,HBB,Hamilton Beach Brands Holding Co,Rankin Roger F,Member of a Group,A - Grant,0.0,1284,446838,0%,0.0,,,,,HBB+WI
408,D,2020-01-02 18:29:30,2019-12-05,HBB,Hamilton Beach Brands Holding Co,Rankin Roger F,Member of a Group,G - Gift,0.0,-1110,446838,0%,-0.0,,,,,HBB+WI
409,D,2020-01-02 18:20:22,2020-01-01,HBB,Hamilton Beach Brands Holding Co,Rankin Corbin,Member of a Group,A - Grant,0.0,1284,353103,0%,0.0,,,,,HBB+WI
410,D,2020-01-02 18:20:22,2019-12-05,HBB,Hamilton Beach Brands Holding Co,Rankin Corbin,Member of a Group,G - Gift,0.0,-1110,353103,0%,-0.0,,,,,HBB+WI
411,D,2020-01-02 18:19:04,2020-01-01,HBB,Hamilton Beach Brands Holding Co,Rankin Thomas T,Member of a Group,A - Grant,0.0,1284,353103,0%,0.0,,,,,HBB+WI
412,D,2020-01-02 18:19:04,2019-12-05,HBB,Hamilton Beach Brands Holding Co,Rankin Thomas T,Member of a Group,G - Gift,0.0,-1110,353103,0%,-0.0,,,,,HBB+WI
413,D,2020-01-02 18:17:54,2020-01-01,HBB,Hamilton Beach Brands Holding Co,Butler Helen Rankin,Member of a Group,A - Grant,0.0,1284,300750,0%,0.0,,,,,HBB+WI
414,D,2020-01-02 18:17:54,2019-12-05,HBB,Hamilton Beach Brands Holding Co,Butler Helen Rankin,Member of a Group,G - Gift,0.0,1221,300750,0%,0.0,,,,,HBB+WI
415,D,2020-01-02 18:16:46,2020-01-01,HBB,Hamilton Beach Brands Holding Co,Butler John C Jr,Member of a Group,A - Grant,0.0,1284,300594,0%,0.0,,,,,HBB+WI
416,D,2020-01-02 18:16:46,2019-12-05,HBB,Hamilton Beach Brands Holding Co,Butler John C Jr,Member of a Group,G - Gift,0.0,1221,300594,0%,0.0,,,,,HBB+WI
417,D,2020-01-02 18:15:34,2020-01-01,HBB,Hamilton Beach Brands Holding Co,Rankin Victoire G,Member of a Group,A - Grant,0.0,2027,639435,0%,0.0,,,,,HBB+WI
418,D,2020-01-02 18:15:34,2019-12-05,HBB,Hamilton Beach Brands Holding Co,Rankin Victoire G,Member of a Group,G - Gift,0.0,-1554,639435,0%,-0.0,,,,,HBB+WI
419,D,2020-01-02 18:14:21,2020-01-01,HBB,Hamilton Beach Brands Holding Co,Rankin Alfred M Et Al,Member of a Group,A - Grant,0.0,2027,639435,0%,0.0,,,,,HBB+WI
420,D,2020-01-02 18:14:21,2019-12-05,HBB,Hamilton Beach Brands Holding Co,Rankin Alfred M Et Al,Member of a Group,G - Gift,0.0,-1554,639435,0%,-0.0,,,,,HBB+WI
421,,2020-01-02 17:58:01,2020-01-01,HBB,Hamilton Beach Brands Holding Co,Belgya Mark R,Dir,A - Grant,0.0,1284,9456,+16%,0.0,,,,,HBB+WI
